order_id,date,region,category,segment,channel,unit_price,quantity,discount,revenue,profit,profit_margin,discount_pct,margin_pct
ORD-00101,2021-01-30 04:56:24.676935,Asia-Pacific,Home & Garden,Consumer,Online,171.17,4,0.1,616.2,308.26,0.5003,10.0,50.03
ORD-02805,2023-03-30 22:21:46.341268,Europe,Electronics,Home Office,In-Store,696.6,5,0.1,3134.72,1099.3,0.3507,10.0,35.07
ORD-03571,2023-11-09 15:33:52.966593,North America,Electronics,Corporate,Online,567.24,4,0.25,1701.72,644.17,0.3785,25.0,37.85
ORD-03685,2023-12-12 22:38:11.498299,Europe,Clothing,Home Office,Mobile App,150.55,11,0.0,1656.06,733.61,0.443,0.0,44.3
ORD-03662,2023-12-06 05:25:13.022604,North America,Sports & Outdoors,Consumer,Online,184.39,1,0.0,184.39,53.23,0.2887,0.0,28.87
ORD-00531,2021-06-04 18:58:58.787757,Asia-Pacific,Clothing,Consumer,In-Store,51.28,10,0.1,461.55,179.2,0.3883,10.0,38.83
ORD-01887,2022-07-05 19:43:55.007001,Asia-Pacific,Sports & Outdoors,Consumer,Mobile App,168.61,11,0.05,1761.99,570.08,0.3235,5.0,32.35
ORD-00682,2021-07-18 21:24:09.649929,Asia-Pacific,Electronics,Home Office,Online,1103.38,12,0.15,11254.52,2846.49,0.2529,15.0,25.29
ORD-03795,2024-01-14 01:40:14.642928,North America,Sports & Outdoors,Home Office,In-Store,91.26,5,0.05,433.48,231.45,0.5339,5.0,53.39
ORD-03945,2024-02-26 21:04:51.658331,Asia-Pacific,Home & Garden,Consumer,In-Store,136.01,2,0.0,272.02,129.98,0.4778,0.0,47.78
ORD-04667,2024-09-24 17:52:09.025805,Latin America,Home & Garden,Consumer,Online,139.33,3,0.0,418.0,105.27,0.2518,0.0,25.18
ORD-02019,2022-08-13 08:58:22.780556,Latin America,Electronics,Corporate,Online,257.07,13,0.05,3174.81,1409.67,0.444,5.0,44.4
ORD-01097,2021-11-17 02:18:16.059211,Latin America,Food & Beverage,Home Office,Online,53.01,4,0.15,180.24,48.92,0.2714,15.0,27.14
ORD-00830,2021-08-31 02:47:38.971794,North America,Electronics,Home Office,Online,471.51,3,0.05,1343.81,412.06,0.3066,5.0,30.66
ORD-02806,2023-03-31 05:22:20.188037,Middle East & Africa,Food & Beverage,Consumer,Mobile App,27.19,10,0.1,244.74,127.03,0.519,10.0,51.9
ORD-03830,2024-01-24 06:59:59.279855,Latin America,Clothing,Home Office,Mobile App,59.0,9,0.05,504.46,138.08,0.2737,5.0,27.37
ORD-04382,2024-07-03 12:11:22.696539,Latin America,Clothing,Home Office,Mobile App,165.08,5,0.0,825.41,400.8,0.4856,0.0,48.56
ORD-03892,2024-02-11 09:34:57.779555,North America,Food & Beverage,Consumer,Mobile App,45.85,1,0.0,45.85,13.56,0.2957,0.0,29.57
ORD-00765,2021-08-12 03:10:58.931786,Europe,Electronics,Corporate,Online,473.57,7,0.0,3314.97,1000.84,0.3019,0.0,30.19
ORD-02768,2023-03-20 03:00:54.010802,Middle East & Africa,Home & Garden,Consumer,In-Store,123.35,5,0.0,616.75,320.64,0.5199,0.0,51.99
ORD-04329,2024-06-18 00:41:28.817763,Asia-Pacific,Home & Garden,Consumer,Mobile App,219.78,8,0.2,1406.62,356.86,0.2537,20.0,25.37
ORD-03296,2023-08-21 07:58:45.105021,Asia-Pacific,Home & Garden,Corporate,Mobile App,250.3,3,0.05,713.36,317.88,0.4456,5.0,44.56
ORD-02195,2022-10-03 18:37:39.811962,North America,Sports & Outdoors,Corporate,In-Store,213.35,6,0.0,1280.09,631.33,0.4932,0.0,49.32
ORD-02358,2022-11-20 09:09:36.835367,North America,Clothing,Corporate,Online,121.98,5,0.05,579.43,197.7,0.3412,5.0,34.12
ORD-03426,2023-09-28 07:12:05.185037,North America,Clothing,Corporate,Mobile App,154.78,13,0.0,2012.08,934.31,0.4644,0.0,46.44
ORD-03980,2024-03-08 02:24:36.295259,Asia-Pacific,Food & Beverage,Home Office,Mobile App,82.71,1,0.05,78.57,41.32,0.5259,5.0,52.59
ORD-00912,2021-09-24 01:33:54.406881,Europe,Food & Beverage,Corporate,Online,23.84,10,0.1,214.55,103.58,0.4828,10.0,48.28
ORD-03146,2023-07-08 12:34:08.089617,Asia-Pacific,Electronics,Home Office,In-Store,614.06,11,0.1,6079.24,2322.54,0.382,10.0,38.2
ORD-01000,2021-10-19 18:23:32.922584,North America,Food & Beverage,Home Office,Mobile App,18.8,6,0.0,112.82,48.13,0.4266,0.0,42.66
ORD-03654,2023-12-03 21:20:42.248449,North America,Electronics,Corporate,Online,512.16,10,0.0,5121.59,2524.0,0.4928,0.0,49.28
ORD-02484,2022-12-27 04:20:41.528305,North America,Sports & Outdoors,Consumer,Mobile App,150.07,6,0.15,765.34,398.23,0.5203,15.0,52.03
ORD-04077,2024-04-05 10:19:19.431886,Europe,Home & Garden,Corporate,In-Store,92.49,5,0.2,369.95,149.08,0.403,20.0,40.3
ORD-02371,2022-11-24 04:16:56.843368,North America,Electronics,Corporate,Mobile App,877.48,7,0.0,6142.38,2475.12,0.403,0.0,40.3
ORD-04839,2024-11-13 23:29:10.670134,Europe,Sports & Outdoors,Home Office,Mobile App,207.49,10,0.0,2074.89,835.16,0.4025,0.0,40.25
ORD-00034,2021-01-10 15:18:36.943388,Europe,Home & Garden,Home Office,In-Store,271.94,5,0.05,1291.7,376.8,0.2917,5.0,29.17
ORD-03790,2024-01-12 14:37:25.409081,Asia-Pacific,Clothing,Home Office,In-Store,176.68,5,0.0,883.38,273.59,0.3097,0.0,30.97
ORD-01021,2021-10-25 21:35:23.704740,North America,Clothing,Home Office,In-Store,163.84,2,0.0,327.69,161.74,0.4936,0.0,49.36
ORD-01648,2022-04-27 00:29:05.629125,Europe,Electronics,Corporate,Mobile App,637.61,7,0.2,3570.59,1935.28,0.542,20.0,54.2
ORD-00734,2021-08-03 01:53:29.681936,North America,Electronics,Home Office,Mobile App,922.6,4,0.0,3690.39,1813.31,0.4914,0.0,49.14
ORD-04583,2024-08-31 05:04:45.897179,Europe,Clothing,Consumer,In-Store,67.5,12,0.1,728.99,242.67,0.3329,10.0,33.29
ORD-03275,2023-08-15 04:46:54.322864,North America,Electronics,Consumer,Online,320.43,10,0.0,3204.35,951.83,0.297,0.0,29.7
ORD-01621,2022-04-19 03:13:51.766353,Europe,Clothing,Consumer,Mobile App,118.0,2,0.0,235.99,77.19,0.3271,0.0,32.71
ORD-03136,2023-07-05 14:28:29.621924,Asia-Pacific,Food & Beverage,Corporate,In-Store,87.42,2,0.25,131.14,43.83,0.3342,25.0,33.42
ORD-02690,2023-02-25 08:16:53.962792,Europe,Clothing,Corporate,Online,47.72,9,0.05,408.04,128.77,0.3156,5.0,31.56
ORD-02708,2023-03-02 14:27:03.204640,Europe,Clothing,Consumer,Online,41.98,11,0.05,438.72,127.27,0.2901,5.0,29.01
ORD-00298,2021-03-28 17:47:32.490498,North America,Home & Garden,Corporate,In-Store,240.76,6,0.2,1155.66,544.3,0.471,20.0,47.1
ORD-02340,2022-11-15 02:59:27.593518,Asia-Pacific,Sports & Outdoors,Consumer,In-Store,119.47,12,0.0,1433.67,749.47,0.5228,0.0,52.28
ORD-00654,2021-07-10 17:08:21.940388,Europe,Sports & Outdoors,Corporate,Online,138.6,3,0.05,395.0,98.8,0.2501,5.0,25.01
ORD-03775,2024-01-08 05:28:57.707541,Asia-Pacific,Food & Beverage,Home Office,Mobile App,20.86,13,0.0,271.16,118.15,0.4357,0.0,43.57
ORD-01256,2022-01-02 12:47:57.695539,Asia-Pacific,Sports & Outdoors,Consumer,In-Store,217.85,12,0.1,2352.8,935.85,0.3978,10.0,39.78
ORD-04521,2024-08-13 02:29:47.397479,Europe,Home & Garden,Home Office,In-Store,95.61,9,0.2,688.4,228.41,0.3318,20.0,33.18
ORD-00231,2021-03-09 04:09:44.756951,North America,Electronics,Home Office,Mobile App,918.82,11,0.0,10107.06,5463.57,0.5406,0.0,54.06
ORD-03277,2023-08-15 18:48:02.016403,Latin America,Home & Garden,Consumer,In-Store,259.14,2,0.05,492.36,170.63,0.3466,5.0,34.66
ORD-03231,2023-08-02 08:22:05.065013,Europe,Electronics,Consumer,Mobile App,357.91,14,0.1,4509.66,2412.21,0.5349,10.0,53.49
ORD-00692,2021-07-21 19:29:48.117623,Asia-Pacific,Clothing,Consumer,In-Store,139.35,11,0.2,1226.27,668.28,0.545,20.0,54.5
ORD-02755,2023-03-16 07:53:34.002800,Europe,Electronics,Corporate,Online,415.08,11,0.0,4565.9,2017.69,0.4419,0.0,44.19
ORD-04864,2024-11-21 06:43:16.839367,North America,Electronics,Corporate,Online,519.16,13,0.0,6749.13,3706.99,0.5493,0.0,54.93
ORD-00970,2021-10-11 00:06:37.519503,Europe,Sports & Outdoors,Corporate,Mobile App,166.25,14,0.0,2327.46,796.0,0.342,0.0,34.2
ORD-00634,2021-07-04 20:57:05.005001,Asia-Pacific,Home & Garden,Consumer,Mobile App,89.61,5,0.0,448.07,197.6,0.441,0.0,44.1
ORD-04093,2024-04-10 02:28:20.980196,Europe,Food & Beverage,Corporate,In-Store,68.96,12,0.15,703.41,322.68,0.4587,15.0,45.87
ORD-04078,2024-04-05 17:19:53.278655,Asia-Pacific,Home & Garden,Home Office,Mobile App,259.2,9,0.0,2332.79,1169.88,0.5015,0.0,50.15
ORD-01322,2022-01-21 19:25:11.582316,North America,Home & Garden,Corporate,In-Store,175.1,13,0.0,2276.32,1249.61,0.549,0.0,54.9
ORD-01832,2022-06-19 18:12:53.434686,Europe,Clothing,Consumer,Mobile App,102.33,3,0.2,245.59,108.42,0.4415,20.0,44.15
ORD-02179,2022-09-29 02:28:38.263652,Asia-Pacific,Home & Garden,Home Office,In-Store,212.39,1,0.15,180.53,93.23,0.5164,15.0,51.64
ORD-01418,2022-02-18 20:19:20.872174,Middle East & Africa,Clothing,Consumer,Online,80.47,3,0.2,193.12,75.64,0.3917,20.0,39.17
ORD-01783,2022-06-05 10:45:14.942988,Europe,Clothing,Consumer,Mobile App,99.46,12,0.2,954.83,428.12,0.4484,20.0,44.84
ORD-04716,2024-10-09 01:19:47.517503,North America,Sports & Outdoors,Home Office,Mobile App,108.32,2,0.0,216.64,109.48,0.5054,0.0,50.54
ORD-04702,2024-10-04 23:11:53.662732,North America,Clothing,Consumer,Online,155.4,9,0.0,1398.59,514.67,0.368,0.0,36.8
ORD-04119,2024-04-17 16:43:00.996199,Latin America,Clothing,Home Office,In-Store,126.84,6,0.0,761.03,384.27,0.5049,0.0,50.49
ORD-01653,2022-04-28 11:31:54.862972,North America,Food & Beverage,Corporate,Online,63.36,14,0.05,842.64,340.88,0.4045,5.0,40.45
ORD-01484,2022-03-10 02:56:34.758951,Middle East & Africa,Home & Garden,Home Office,In-Store,247.66,2,0.1,445.8,216.18,0.4849,10.0,48.49
ORD-02276,2022-10-27 10:23:21.400280,North America,Electronics,Home Office,In-Store,1121.76,13,0.1,13124.58,7156.97,0.5453,10.0,54.53
ORD-00878,2021-09-14 03:14:43.616723,Asia-Pacific,Food & Beverage,Home Office,In-Store,29.6,7,0.05,196.84,53.77,0.2732,5.0,27.32
ORD-03526,2023-10-27 12:08:29.861972,Latin America,Sports & Outdoors,Home Office,In-Store,105.91,11,0.05,1106.73,472.07,0.4265,5.0,42.65
ORD-02017,2022-08-12 18:57:15.087017,Europe,Sports & Outdoors,Home Office,Online,202.05,12,0.1,2182.14,1086.35,0.4978,10.0,49.78
ORD-00427,2021-05-05 10:00:18.723744,Asia-Pacific,Clothing,Consumer,In-Store,163.75,8,0.1,1178.99,630.18,0.5345,10.0,53.45
ORD-00627,2021-07-02 19:53:08.077615,North America,Electronics,Home Office,Online,786.64,14,0.1,9911.66,4450.24,0.449,10.0,44.9
ORD-01590,2022-04-10 01:56:22.516503,Asia-Pacific,Electronics,Consumer,Mobile App,279.58,6,0.2,1341.97,608.48,0.4534,20.0,45.34
ORD-02224,2022-10-12 05:54:01.368273,Latin America,Food & Beverage,Consumer,In-Store,36.7,14,0.25,385.4,192.06,0.4983,25.0,49.83
ORD-02218,2022-10-10 11:50:38.287657,North America,Clothing,Consumer,In-Store,189.69,11,0.15,1773.59,970.1,0.547,15.0,54.7
ORD-04484,2024-08-02 07:08:55.067013,Europe,Home & Garden,Corporate,Online,216.06,6,0.05,1231.53,604.87,0.4912,5.0,49.12
ORD-01486,2022-03-10 16:57:42.452490,North America,Food & Beverage,Home Office,Mobile App,37.0,4,0.0,148.0,37.89,0.256,0.0,25.6
ORD-01740,2022-05-23 21:20:59.531906,North America,Electronics,Consumer,Mobile App,727.92,8,0.2,4658.66,1870.21,0.4014,20.0,40.14
ORD-02481,2022-12-26 07:18:59.987997,Asia-Pacific,Sports & Outdoors,Home Office,Mobile App,92.68,13,0.15,1024.11,442.85,0.4324,15.0,43.24
ORD-02585,2023-01-25 16:17:40.052010,North America,Clothing,Corporate,In-Store,76.19,6,0.0,457.12,140.85,0.3081,0.0,30.81
ORD-02894,2023-04-25 22:11:58.703740,Europe,Home & Garden,Home Office,In-Store,131.64,13,0.05,1625.76,718.3,0.4418,5.0,44.18
ORD-00150,2021-02-13 12:24:03.168633,Latin America,Food & Beverage,Consumer,In-Store,53.99,10,0.0,539.9,220.74,0.4089,0.0,40.89
ORD-00677,2021-07-17 10:21:20.416083,North America,Home & Garden,Corporate,Mobile App,298.14,5,0.0,1490.72,550.3,0.3692,0.0,36.92
ORD-01262,2022-01-04 06:51:20.776155,North America,Home & Garden,Corporate,Mobile App,219.69,9,0.1,1779.52,942.3,0.5295,10.0,52.95
ORD-04918,2024-12-07 01:13:44.564912,Latin America,Home & Garden,Home Office,In-Store,264.55,5,0.05,1256.6,443.6,0.353,5.0,35.3
ORD-00013,2021-01-04 12:06:46.161232,Europe,Electronics,Home Office,Online,529.69,12,0.15,5402.84,1836.42,0.3399,15.0,33.99
ORD-01834,2022-06-20 08:14:01.128225,Europe,Electronics,Consumer,In-Store,431.96,13,0.1,5053.95,2355.38,0.466,10.0,46.6
ORD-03249,2023-08-07 14:32:14.306861,Europe,Clothing,Corporate,Mobile App,74.24,9,0.05,634.76,217.16,0.3421,5.0,34.21
ORD-01492,2022-03-12 11:01:05.533106,Middle East & Africa,Clothing,Corporate,In-Store,179.5,7,0.0,1256.53,652.46,0.5193,0.0,51.93
ORD-02728,2023-03-08 10:38:20.140028,Europe,Food & Beverage,Consumer,Mobile App,17.85,1,0.0,17.85,7.22,0.4045,0.0,40.45
ORD-03687,2023-12-13 12:39:19.191838,Asia-Pacific,Food & Beverage,Consumer,Online,87.49,7,0.05,581.79,182.36,0.3134,5.0,31.34
ORD-01425,2022-02-20 21:23:17.799559,Asia-Pacific,Clothing,Consumer,Mobile App,185.76,6,0.1,1003.13,540.93,0.5392,10.0,53.92
ORD-04606,2024-09-06 22:17:44.372874,Asia-Pacific,Home & Garden,Home Office,Mobile App,70.0,4,0.0,280.0,92.67,0.331,0.0,33.1
ORD-04596,2024-09-04 00:12:05.905181,Latin America,Clothing,Home Office,Mobile App,105.75,7,0.1,666.24,261.28,0.3922,10.0,39.22
ORD-00732,2021-08-02 11:52:21.988397,North America,Electronics,Home Office,Online,253.25,14,0.1,3190.92,976.3,0.306,10.0,30.6
ORD-01232,2021-12-26 12:34:25.373074,Europe,Clothing,Consumer,In-Store,183.25,14,0.0,2565.52,838.68,0.3269,0.0,32.69
ORD-01635,2022-04-23 05:21:45.621124,North America,Electronics,Corporate,Mobile App,388.19,5,0.2,1552.74,777.01,0.5004,20.0,50.04
ORD-03937,2024-02-24 13:00:20.884176,North America,Sports & Outdoors,Home Office,In-Store,158.32,10,0.15,1345.74,688.47,0.5116,15.0,51.16
ORD-01211,2021-12-20 09:22:34.590918,North America,Food & Beverage,Home Office,Online,24.7,1,0.0,24.7,9.1,0.3684,0.0,36.84
ORD-03269,2023-08-13 10:43:31.242248,North America,Electronics,Home Office,Mobile App,268.74,9,0.2,1934.94,1007.71,0.5208,20.0,52.08
ORD-01935,2022-07-19 20:10:59.651930,Europe,Sports & Outdoors,Consumer,Online,109.3,9,0.0,983.74,529.82,0.5386,0.0,53.86
ORD-00554,2021-06-11 12:11:57.263452,North America,Home & Garden,Corporate,Online,240.03,11,0.2,2112.22,1108.45,0.5248,20.0,52.48
ORD-00492,2021-05-24 09:36:58.763752,North America,Clothing,Home Office,Mobile App,149.36,8,0.0,1194.85,527.39,0.4414,0.0,44.14
ORD-02963,2023-05-16 01:50:54.130826,North America,Home & Garden,Home Office,Mobile App,190.26,9,0.2,1369.86,392.34,0.2864,20.0,28.64
ORD-02330,2022-11-12 04:53:49.125825,Europe,Home & Garden,Home Office,Online,289.05,4,0.2,924.97,333.2,0.3602,20.0,36.02
ORD-02196,2022-10-04 01:38:13.658731,Europe,Home & Garden,Consumer,In-Store,186.01,5,0.0,930.06,431.9,0.4644,0.0,46.44
ORD-03065,2023-06-14 20:48:26.501300,Asia-Pacific,Clothing,Home Office,Mobile App,174.39,9,0.0,1569.47,761.68,0.4853,0.0,48.53
ORD-00658,2021-07-11 21:10:37.327465,North America,Home & Garden,Home Office,Mobile App,282.22,2,0.15,479.78,162.8,0.3393,15.0,33.93
ORD-02375,2022-11-25 08:19:12.230446,Europe,Sports & Outdoors,Home Office,In-Store,170.99,10,0.1,1538.9,795.39,0.5169,10.0,51.69
ORD-02226,2022-10-12 19:55:09.061812,North America,Food & Beverage,Corporate,Online,65.05,3,0.25,146.37,68.71,0.4694,25.0,46.94
ORD-04265,2024-05-30 08:05:22.624524,North America,Home & Garden,Corporate,In-Store,195.34,13,0.15,2158.47,765.93,0.3548,15.0,35.48
ORD-01171,2021-12-08 17:00:00.720144,Asia-Pacific,Electronics,Home Office,Mobile App,684.09,11,0.2,6020.03,1525.44,0.2534,20.0,25.34
ORD-00133,2021-02-08 13:14:27.773554,Europe,Food & Beverage,Consumer,Mobile App,72.81,11,0.0,800.9,242.2,0.3024,0.0,30.24
ORD-00472,2021-05-18 13:25:41.828365,North America,Home & Garden,Home Office,Mobile App,142.02,12,0.0,1704.22,694.9,0.4078,0.0,40.78
ORD-03226,2023-07-31 21:19:15.831166,Asia-Pacific,Clothing,Home Office,In-Store,141.26,3,0.0,423.77,151.66,0.3579,0.0,35.79
ORD-01406,2022-02-15 08:12:34.710942,North America,Home & Garden,Consumer,Online,225.97,13,0.1,2643.9,993.32,0.3757,10.0,37.57
ORD-02877,2023-04-20 23:02:23.308661,North America,Food & Beverage,Corporate,In-Store,57.54,3,0.1,155.36,67.8,0.4364,10.0,43.64
ORD-04505,2024-08-08 10:20:45.849169,North America,Sports & Outdoors,Corporate,In-Store,57.3,3,0.1,154.72,80.0,0.5171,10.0,51.71
ORD-04693,2024-10-02 08:06:49.041808,Europe,Food & Beverage,Corporate,In-Store,21.71,9,0.0,195.4,70.79,0.3623,0.0,36.23
ORD-02827,2023-04-06 08:34:10.970194,Asia-Pacific,Clothing,Home Office,In-Store,116.74,4,0.1,420.27,125.86,0.2995,10.0,29.95
ORD-00288,2021-03-25 19:41:54.022804,North America,Home & Garden,Corporate,In-Store,235.18,7,0.25,1234.71,333.19,0.2699,25.0,26.99
ORD-01870,2022-06-30 20:34:19.611922,North America,Food & Beverage,Corporate,Online,63.68,5,0.0,318.38,92.64,0.291,0.0,29.1
ORD-03115,2023-06-29 11:16:38.839767,North America,Home & Garden,Home Office,Online,293.82,8,0.0,2350.57,1249.59,0.5316,0.0,53.16
ORD-03626,2023-11-25 17:04:54.538907,Asia-Pacific,Clothing,Consumer,Mobile App,137.53,3,0.05,391.96,102.49,0.2615,5.0,26.15
ORD-02313,2022-11-07 05:44:13.730746,Middle East & Africa,Electronics,Corporate,Online,266.38,10,0.0,2663.84,928.25,0.3485,0.0,34.85
ORD-04924,2024-12-08 19:17:07.645529,Asia-Pacific,Electronics,Corporate,Mobile App,479.26,9,0.1,3881.97,1572.47,0.4051,10.0,40.51
ORD-01619,2022-04-18 13:12:44.072814,Europe,Food & Beverage,Consumer,Online,76.59,11,0.1,758.24,328.79,0.4336,10.0,43.36
ORD-00995,2021-10-18 07:20:43.688737,North America,Food & Beverage,Corporate,Mobile App,27.95,14,0.2,313.05,100.52,0.3211,20.0,32.11
ORD-01804,2022-06-11 13:57:05.725145,Asia-Pacific,Clothing,Consumer,Mobile App,89.22,2,0.0,178.45,97.92,0.5487,0.0,54.87
ORD-02643,2023-02-11 14:50:23.164632,Asia-Pacific,Sports & Outdoors,Consumer,Online,228.29,5,0.0,1141.47,432.54,0.3789,0.0,37.89
ORD-04803,2024-11-03 11:08:52.186437,Europe,Electronics,Corporate,Mobile App,1047.44,3,0.05,2985.21,1508.23,0.5052,5.0,50.52
ORD-03536,2023-10-30 10:14:08.329665,Latin America,Sports & Outdoors,Corporate,In-Store,217.16,12,0.1,2345.31,1233.89,0.5261,10.0,52.61
ORD-04832,2024-11-11 22:25:13.742748,Latin America,Electronics,Consumer,In-Store,666.94,5,0.0,3334.71,945.45,0.2835,0.0,28.35
ORD-03912,2024-02-17 05:46:14.714942,Europe,Electronics,Corporate,Online,247.04,4,0.05,938.74,428.74,0.4567,5.0,45.67
ORD-02108,2022-09-08 08:48:35.143028,Latin America,Food & Beverage,Corporate,Online,20.67,9,0.15,158.13,50.01,0.3163,15.0,31.63
ORD-03045,2023-06-09 00:37:09.565913,Asia-Pacific,Electronics,Corporate,Mobile App,889.84,10,0.05,8453.5,2257.91,0.2671,5.0,26.71
ORD-00417,2021-05-02 11:54:40.256051,North America,Electronics,Consumer,In-Store,334.83,12,0.0,4017.94,1408.0,0.3504,0.0,35.04
ORD-00978,2021-10-13 08:11:08.293658,Asia-Pacific,Clothing,Corporate,Online,89.12,14,0.05,1185.26,435.1,0.3671,5.0,36.71
ORD-02418,2022-12-07 21:43:27.641528,Europe,Sports & Outdoors,Consumer,In-Store,134.71,6,0.0,808.24,225.94,0.2795,0.0,27.95
ORD-00506,2021-05-28 11:44:52.618523,Asia-Pacific,Home & Garden,Home Office,In-Store,272.82,2,0.05,518.36,206.28,0.3979,5.0,39.79
ORD-04153,2024-04-27 15:02:11.786357,North America,Sports & Outdoors,Home Office,In-Store,235.32,10,0.1,2117.91,586.94,0.2771,10.0,27.71
ORD-04256,2024-05-27 17:00:18.003600,North America,Electronics,Home Office,Online,996.08,14,0.1,12550.65,6026.26,0.4802,10.0,48.02
ORD-03942,2024-02-26 00:03:10.118023,North America,Home & Garden,Home Office,Mobile App,87.07,14,0.0,1218.98,531.88,0.4363,0.0,43.63
ORD-00415,2021-05-01 21:53:32.562512,Europe,Food & Beverage,Home Office,In-Store,54.44,13,0.0,707.71,361.54,0.5109,0.0,51.09
ORD-04149,2024-04-26 10:59:56.399279,North America,Electronics,Corporate,Online,768.87,11,0.1,7611.77,3111.15,0.4087,10.0,40.87
ORD-01184,2021-12-12 12:07:20.728145,Latin America,Food & Beverage,Corporate,In-Store,73.52,13,0.1,860.16,388.01,0.4511,10.0,45.11
ORD-00486,2021-05-22 15:33:35.683136,Asia-Pacific,Electronics,Corporate,Mobile App,347.0,5,0.05,1648.23,757.28,0.4595,5.0,45.95
ORD-00894,2021-09-18 19:23:45.165033,Europe,Electronics,Consumer,Online,365.87,7,0.1,2305.0,1213.91,0.5266,10.0,52.66
ORD-00806,2021-08-24 02:34:06.649329,North America,Home & Garden,Corporate,In-Store,178.0,10,0.15,1512.99,825.91,0.5459,15.0,54.59
ORD-00556,2021-06-12 02:13:04.956991,Europe,Electronics,Consumer,In-Store,524.01,3,0.15,1336.24,560.38,0.4194,15.0,41.94
ORD-03826,2024-01-23 02:57:43.892778,Asia-Pacific,Home & Garden,Consumer,Mobile App,294.23,7,0.05,1956.63,883.15,0.4514,5.0,45.14
ORD-01198,2021-12-16 14:15:14.582916,Latin America,Food & Beverage,Home Office,Online,67.19,14,0.05,893.57,356.31,0.3987,5.0,39.87
ORD-04254,2024-05-27 02:59:10.310062,North America,Home & Garden,Corporate,In-Store,259.95,5,0.0,1299.77,650.87,0.5008,0.0,50.08
ORD-04059,2024-03-31 04:09:10.190038,Europe,Home & Garden,Consumer,Online,72.6,10,0.2,580.77,311.33,0.5361,20.0,53.61
ORD-01294,2022-01-13 15:09:23.872774,Middle East & Africa,Home & Garden,Consumer,Online,272.19,3,0.05,775.73,204.94,0.2642,5.0,26.42
ORD-02222,2022-10-11 15:52:53.674734,Latin America,Home & Garden,Consumer,In-Store,138.07,7,0.05,918.14,354.31,0.3859,5.0,38.59
ORD-03505,2023-10-21 08:56:39.079815,North America,Food & Beverage,Corporate,In-Store,21.76,8,0.2,139.24,63.83,0.4584,20.0,45.84
ORD-03655,2023-12-04 04:21:16.095219,North America,Electronics,Corporate,Online,426.8,4,0.0,1707.2,632.57,0.3705,0.0,37.05
ORD-04759,2024-10-21 14:44:02.928585,North America,Food & Beverage,Home Office,Mobile App,78.85,9,0.1,638.72,341.23,0.5342,10.0,53.42
ORD-03007,2023-05-28 22:15:43.388677,Europe,Home & Garden,Consumer,In-Store,153.69,10,0.0,1536.91,647.81,0.4215,0.0,42.15
ORD-02094,2022-09-04 06:40:41.288257,North America,Home & Garden,Home Office,Online,152.6,9,0.0,1373.37,669.52,0.4875,0.0,48.75
ORD-02188,2022-10-01 17:33:42.884576,Latin America,Electronics,Corporate,Mobile App,609.42,4,0.0,2437.68,1016.78,0.4171,0.0,41.71
ORD-03037,2023-06-06 16:32:38.791758,North America,Clothing,Consumer,In-Store,159.63,13,0.0,2075.2,1018.35,0.4907,0.0,49.07
ORD-03919,2024-02-19 06:50:11.642328,Europe,Food & Beverage,Corporate,Online,55.23,7,0.05,367.26,128.22,0.3491,5.0,34.91
ORD-01273,2022-01-07 11:57:33.090618,Europe,Sports & Outdoors,Consumer,Online,165.25,1,0.2,132.2,35.3,0.267,20.0,26.7
ORD-00291,2021-03-26 16:43:35.563112,Europe,Clothing,Home Office,In-Store,170.09,10,0.1,1530.83,825.34,0.5391,10.0,53.91
